,EPOCH,POINTS,REWARD
857,857,0,-1805
858,858,0,-845
859,859,0,-705
860,860,0,-2611
861,861,0,-324
862,862,0,-608
863,863,0,-979
864,864,0,-1083
865,865,0,-99
866,866,0,-1497
867,867,0,-267
868,868,1,-14
869,869,1,-43
870,870,1,-341
871,871,1,-1068
872,872,0,-433
873,873,0,-648
874,874,0,-321
875,875,0,-1377
876,876,0,-791
877,877,1,-537
878,878,0,-383
879,879,0,-3305
880,880,0,-770
881,881,0,-379
882,882,0,-217
883,883,0,-959
884,884,0,-500
885,885,0,-956
886,886,0,-1118
887,887,0,-921
888,888,0,-1266
889,889,0,-1431
890,890,0,-1161
891,891,0,-820
892,892,0,-286
893,893,0,-1489
894,894,0,-995
895,895,1,-381
896,896,0,-316
897,897,0,-201
898,898,0,-848
899,899,0,-595
900,900,1,-1186
901,901,0,-954
902,902,0,-2452
903,903,0,-598
904,904,1,-731
905,905,0,-1164
906,906,0,-380
907,907,1,-662
908,908,0,-1537
909,909,0,-486
910,910,0,-196
911,911,0,-671
912,912,0,-200
913,913,1,-1074
914,914,0,-1629
915,915,1,-952
916,916,0,-805
917,917,0,-252
918,918,1,-878
919,919,0,-1196
920,920,0,-2680
921,921,1,-213
922,922,0,-737
923,923,1,-811
924,924,1,-20
925,925,0,-970
926,926,0,-508
927,927,1,-5855
928,928,0,-139
929,929,0,-308
930,930,0,-197
931,931,0,-880
932,932,0,-949
933,933,0,-709
934,934,0,-635
935,935,0,-158
936,936,1,-66
937,937,0,-1895
938,938,0,-832
939,939,0,-173
940,940,0,-134
941,941,0,-1496
942,942,0,-1140
943,943,1,-175
944,944,1,-124
945,945,0,-779
946,946,0,-2068
947,947,0,-129
948,948,1,-693
949,949,0,-2729
950,950,0,-621
951,951,0,-926
952,952,0,-336
953,953,0,-327
954,954,0,-374
955,955,0,-1218
956,956,0,-93
957,957,0,-912
958,958,0,-149
959,959,0,-186
960,960,0,-158
961,961,0,-359
962,962,0,-122
963,963,1,-276
964,964,0,-880
965,965,0,-957
966,966,0,-592
967,967,0,-549
968,968,1,-358
969,969,0,-480
970,970,0,-175
971,971,0,-178
972,972,0,-630
973,973,1,-213
974,974,0,-581
975,975,0,-144
976,976,0,-445
977,977,0,-3241
978,978,0,-435
979,979,1,-716
980,980,0,-821
981,981,0,-461
982,982,0,-756
983,983,1,-36
984,984,1,-130
985,985,0,-371
986,986,0,-1634
987,987,0,-239
988,988,0,-1256
989,989,0,-185
990,990,0,-307
991,991,0,-1949
992,992,0,-358
993,993,0,-259
994,994,0,-549
995,995,0,-571
996,996,0,-2956
997,997,0,-314
998,998,0,-906
999,999,0,-2372
