,EPOCH,POINTS,REWARD
164,164.0,2.0,8.624999999999996
165,165.0,1.0,3.0499999999999945
166,166.0,2.0,8.149999999999993
167,167.0,1.0,3.7
168,168.0,0.0,-1.275
169,169.0,0.0,-1.05
170,170.0,8.0,36.20000000000005
171,171.0,0.0,-1.1
172,172.0,0.0,-1.425
173,173.0,3.0,12.724999999999984
174,174.0,0.0,-1.275
175,175.0,0.0,-1.0
176,176.0,2.0,8.724999999999998
177,177.0,3.0,12.199999999999976
178,178.0,1.0,3.575
179,179.0,0.0,-1.4000000000000001
180,180.0,1.0,3.4999999999999982
181,181.0,1.0,2.8999999999999946
182,182.0,3.0,12.874999999999986
183,183.0,0.0,-5.349999999999994
184,184.0,3.0,12.799999999999986
185,185.0,9.0,40.02500000000011
186,186.0,1.0,3.575
187,187.0,1.0,3.549999999999997
188,188.0,1.0,3.3999999999999986
189,189.0,1.0,3.8249999999999984
190,190.0,1.0,2.9999999999999987
191,191.0,2.0,7.6749999999999865
192,192.0,3.0,13.14999999999999
193,193.0,3.0,12.724999999999985
194,194.0,0.0,-1.8750000000000004
195,195.0,2.0,8.449999999999996
196,196.0,2.0,7.974999999999996
197,197.0,0.0,-1.025
198,198.0,8.0,35.10000000000008
199,199.0,2.0,7.999999999999993
200,200.0,9.0,38.97500000000015
201,201.0,0.0,-1.7250000000000003
202,202.0,1.0,3.8249999999999993
203,203.0,6.0,26.625000000000064
204,204.0,6.0,27.37500000000002
205,205.0,3.0,12.599999999999984
206,206.0,2.0,8.599999999999998
207,207.0,1.0,3.0999999999999943
208,208.0,2.0,8.274999999999993
209,209.0,3.0,12.949999999999989
210,210.0,1.0,3.0749999999999913
211,211.0,1.0,3.7249999999999996
212,212.0,3.0,11.824999999999973
213,213.0,1.0,3.4749999999999988
214,214.0,2.0,8.07499999999999
215,215.0,0.0,-1.075
216,216.0,6.0,25.32500000000005
217,217.0,0.0,-1.125
218,218.0,3.0,13.34999999999999
219,219.0,2.0,7.999999999999991
220,220.0,7.0,32.15000000000005
221,221.0,4.0,17.92499999999999
222,222.0,3.0,12.349999999999982
223,223.0,1.0,2.899999999999992
224,224.0,3.0,13.12499999999999
225,225.0,3.0,12.824999999999992
226,226.0,5.0,22.250000000000014
227,227.0,6.0,26.850000000000037
228,228.0,3.0,12.624999999999986
229,229.0,1.0,3.8249999999999993
230,230.0,3.0,12.324999999999987
231,231.0,2.0,8.224999999999993
232,232.0,2.0,7.049999999999981
233,233.0,1.0,3.474999999999998
234,234.0,3.0,13.02499999999999
235,235.0,1.0,3.7
236,236.0,1.0,3.4999999999999947
237,237.0,4.0,17.899999999999984
238,238.0,1.0,3.449999999999995
239,239.0,0.0,-1.25
240,240.0,1.0,3.8
241,241.0,1.0,3.2999999999999963
242,242.0,0.0,-1.375
243,243.0,0.0,-1.35
244,244.0,4.0,17.749999999999993
245,245.0,0.0,-1.3
246,246.0,1.0,3.5249999999999932
247,247.0,0.0,-1.2
248,248.0,2.0,7.849999999999985
249,249.0,18.0,83.37499999999994
250,250.0,2.0,8.249999999999995
251,251.0,5.0,22.17500000000001
252,252.0,11.0,50.07500000000012
253,253.0,2.0,8.29999999999999
254,254.0,3.0,13.024999999999991
255,255.0,5.0,22.550000000000022
256,256.0,0.0,-1.075
257,257.0,0.0,-1.25
258,258.0,0.0,-1.1
259,259.0,6.0,26.97500000000002
260,260.0,1.0,3.274999999999995
261,261.0,2.0,8.074999999999996
262,262.0,3.0,12.549999999999985
263,263.0,5.0,21.750000000000004
264,264.0,1.0,3.3999999999999977
265,265.0,4.0,17.775
266,266.0,2.0,8.174999999999992
267,267.0,2.0,8.274999999999995
268,268.0,10.0,47.17500000000007
269,269.0,5.0,22.475000000000023
270,270.0,3.0,13.374999999999993
271,271.0,9.0,41.55000000000005
272,272.0,2.0,8.27499999999999
273,273.0,6.0,26.57500000000004
274,274.0,2.0,8.825
275,275.0,1.0,3.6999999999999975
276,276.0,0.0,-1.375
277,277.0,2.0,7.849999999999989
278,278.0,3.0,12.499999999999993
279,279.0,6.0,26.600000000000062
280,280.0,4.0,17.175000000000004
281,281.0,6.0,26.40000000000005
282,282.0,3.0,13.074999999999989
283,283.0,1.0,3.4999999999999964
284,284.0,4.0,17.125000000000007
285,285.0,1.0,3.9749999999999996
286,286.0,5.0,22.25
287,287.0,1.0,3.4249999999999954
288,288.0,4.0,17.825000000000006
289,289.0,1.0,3.6749999999999963
290,290.0,4.0,16.999999999999993
291,291.0,4.0,17.45
292,292.0,3.0,12.84999999999999
293,293.0,0.0,-1.0
294,294.0,2.0,8.149999999999991
295,295.0,2.0,8.424999999999994
296,296.0,3.0,13.624999999999995
297,297.0,1.0,3.474999999999996
298,298.0,11.0,50.10000000000014
299,299.0,9.0,40.52500000000012
300,300.0,10.0,45.80000000000007
